# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-04-06 11:49:27 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10128500 WEBER RIVER NEAR OAKLEY, UT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10128500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143489      00060        00003      144284         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143489_00060_00003	143489_00060_00003_cd
USGS	10128500	1962-08-18	93	A
USGS	10128500	1962-08-19	89	A
USGS	10128500	1962-08-20	83	A
USGS	10128500	1962-08-21	93	A
USGS	10128500	1962-08-22	94	A
USGS	10128500	1962-08-23	89	A
USGS	10128500	1962-08-24	85	A
USGS	10128500	1962-08-25	89	A
USGS	10128500	1962-08-26	83	A
USGS	10128500	1962-08-27	80	A
USGS	10128500	1962-08-28	79	A
USGS	10128500	1962-08-29	75	A
USGS	10128500	1962-08-30	75	A
USGS	10128500	1962-08-31	74	A
USGS	10128500	1962-09-01	72	A
USGS	10128500	1962-09-02	69	A
USGS	10128500	1962-09-03	67	A
USGS	10128500	1962-09-04	66	A
USGS	10128500	1962-09-05	65	A
USGS	10128500	1962-09-06	63	A
USGS	10128500	1962-09-07	65	A
USGS	10128500	1962-09-08	65	A
USGS	10128500	1962-09-09	65	A
USGS	10128500	1962-09-10	65	A
USGS	10128500	1962-09-11	62	A
USGS	10128500	1962-09-12	60	A
USGS	10128500	1962-09-13	60	A
USGS	10128500	1962-09-14	59	A
USGS	10128500	1962-09-15	59	A
USGS	10128500	1962-09-16	60	A
USGS	10128500	1962-09-17	59	A
USGS	10128500	1962-09-18	57	A
USGS	10128500	1962-09-19	57	A
USGS	10128500	1962-09-20	57	A
USGS	10128500	1962-09-21	62	A
USGS	10128500	1962-09-22	59	A
USGS	10128500	1962-09-23	57	A
USGS	10128500	1962-09-24	57	A
USGS	10128500	1962-09-25	57	A
USGS	10128500	1962-09-26	57	A
USGS	10128500	1962-09-27	60	A
USGS	10128500	1962-09-28	62	A
USGS	10128500	1962-09-29	60	A
USGS	10128500	1962-09-30	60	A
USGS	10128500	1962-10-01	57	A
USGS	10128500	1962-10-02	57	A
USGS	10128500	1962-10-03	57	A
USGS	10128500	1962-10-04	57	A
USGS	10128500	1962-10-05	80	A
USGS	10128500	1962-10-06	77	A
USGS	10128500	1962-10-07	66	A
USGS	10128500	1962-10-08	65	A
USGS	10128500	1962-10-09	63	A
USGS	10128500	1962-10-10	62	A
USGS	10128500	1962-10-11	60	A
USGS	10128500	1962-10-12	60	A
USGS	10128500	1962-10-13	60	A
USGS	10128500	1962-10-14	63	A
USGS	10128500	1962-10-15	65	A
USGS	10128500	1962-10-16	63	A
USGS	10128500	1962-10-17	62	A
USGS	10128500	1962-10-18	59	A
USGS	10128500	1962-10-19	59	A
USGS	10128500	1962-10-20	57	A
USGS	10128500	1962-10-21	57	A
USGS	10128500	1962-10-22	57	A
USGS	10128500	1962-10-23	57	A
USGS	10128500	1962-10-24	57	A
USGS	10128500	1962-10-25	57	A
USGS	10128500	1962-10-26	56	A
USGS	10128500	1962-10-27	56	A
USGS	10128500	1962-10-28	56	A
USGS	10128500	1962-10-29	55	A
USGS	10128500	1962-10-30	55	A
USGS	10128500	1962-10-31	55	A
USGS	10128500	1962-11-01	55	A
USGS	10128500	1962-11-02	55	A
USGS	10128500	1962-11-03	53	A
USGS	10128500	1962-11-04	53	A
USGS	10128500	1962-11-05	52	A
USGS	10128500	1962-11-06	48	A
USGS	10128500	1962-11-07	47	A
USGS	10128500	1962-11-08	47	A
USGS	10128500	1962-11-09	47	A
USGS	10128500	1962-11-10	48	A
USGS	10128500	1962-11-11	48	A
USGS	10128500	1962-11-12	47	A
USGS	10128500	1962-11-13	48	A
USGS	10128500	1962-11-14	50	A
USGS	10128500	1962-11-15	53	A
USGS	10128500	1962-11-16	53	A
USGS	10128500	1962-11-17	55	A
USGS	10128500	1962-11-18	53	A
USGS	10128500	1962-11-19	54	A
USGS	10128500	1962-11-20	53	A
USGS	10128500	1962-11-21	53	A
USGS	10128500	1962-11-22	50	A
USGS	10128500	1962-11-23	50	A
USGS	10128500	1962-11-24	50	A
USGS	10128500	1962-11-25	50	A
USGS	10128500	1962-11-26	48	A
USGS	10128500	1962-11-27	48	A
USGS	10128500	1962-11-28	48	A
USGS	10128500	1962-11-29	47	A
USGS	10128500	1962-11-30	48	A
USGS	10128500	1962-12-01	48	A
USGS	10128500	1962-12-02	48	A
USGS	10128500	1962-12-03	51	A
USGS	10128500	1962-12-04	48	A
USGS	10128500	1962-12-05	47	A
USGS	10128500	1962-12-06	48	A
USGS	10128500	1962-12-07	48	A
USGS	10128500	1962-12-08	48	A
USGS	10128500	1962-12-09	48	A
USGS	10128500	1962-12-10	48	A
USGS	10128500	1962-12-11	48	A
USGS	10128500	1962-12-12	48	A
USGS	10128500	1962-12-13	48	A
USGS	10128500	1962-12-14	48	A
USGS	10128500	1962-12-15	48	A
USGS	10128500	1962-12-16	48	A
USGS	10128500	1962-12-17	48	A
USGS	10128500	1962-12-18	48	A
USGS	10128500	1962-12-19	45	A
USGS	10128500	1962-12-20	46	A
USGS	10128500	1962-12-21	46	A
USGS	10128500	1962-12-22	46	A
USGS	10128500	1962-12-23	46	A
USGS	10128500	1962-12-24	46	A
USGS	10128500	1962-12-25	46	A
USGS	10128500	1962-12-26	46	A
USGS	10128500	1962-12-27	46	A
USGS	10128500	1962-12-28	46	A
USGS	10128500	1962-12-29	46	A
USGS	10128500	1962-12-30	46	A
USGS	10128500	1962-12-31	45	A
USGS	10128500	1963-01-01	45	A
USGS	10128500	1963-01-02	45	A
USGS	10128500	1963-01-03	45	A
USGS	10128500	1963-01-04	45	A
USGS	10128500	1963-01-05	45	A
USGS	10128500	1963-01-06	45	A
USGS	10128500	1963-01-07	45	A
USGS	10128500	1963-01-08	45	A
USGS	10128500	1963-01-09	45	A
USGS	10128500	1963-01-10	45	A
USGS	10128500	1963-01-11	45	A
USGS	10128500	1963-01-12	45	A
USGS	10128500	1963-01-13	45	A
USGS	10128500	1963-01-14	45	A
USGS	10128500	1963-01-15	45	A
USGS	10128500	1963-01-16	45	A
USGS	10128500	1963-01-17	45	A
USGS	10128500	1963-01-18	45	A
USGS	10128500	1963-01-19	45	A
USGS	10128500	1963-01-20	45	A
USGS	10128500	1963-01-21	45	A
USGS	10128500	1963-01-22	45	A
USGS	10128500	1963-01-23	45	A
USGS	10128500	1963-01-24	45	A
USGS	10128500	1963-01-25	45	A
USGS	10128500	1963-01-26	45	A
USGS	10128500	1963-01-27	45	A
USGS	10128500	1963-01-28	45	A
USGS	10128500	1963-01-29	45	A
USGS	10128500	1963-01-30	45	A
USGS	10128500	1963-01-31	45	A
USGS	10128500	1963-02-01	250	A
USGS	10128500	1963-02-02	100	A
USGS	10128500	1963-02-03	66	A
USGS	10128500	1963-02-04	64	A
USGS	10128500	1963-02-05	60	A
USGS	10128500	1963-02-06	58	A
USGS	10128500	1963-02-07	57	A
USGS	10128500	1963-02-08	56	A
USGS	10128500	1963-02-09	53	A
USGS	10128500	1963-02-10	43	A
USGS	10128500	1963-02-11	43	A
USGS	10128500	1963-02-12	43	A
USGS	10128500	1963-02-13	43	A
USGS	10128500	1963-02-14	43	A
USGS	10128500	1963-02-15	43	A
USGS	10128500	1963-02-16	43	A
USGS	10128500	1963-02-17	43	A
USGS	10128500	1963-02-18	43	A
USGS	10128500	1963-02-19	43	A
USGS	10128500	1963-02-20	43	A
USGS	10128500	1963-02-21	39	A
USGS	10128500	1963-02-22	39	A
USGS	10128500	1963-02-23	39	A
USGS	10128500	1963-02-24	39	A
USGS	10128500	1963-02-25	39	A
USGS	10128500	1963-02-26	39	A
USGS	10128500	1963-02-27	39	A
USGS	10128500	1963-02-28	39	A
USGS	10128500	1963-03-01	41	A
USGS	10128500	1963-03-02	40	A
USGS	10128500	1963-03-03	40	A
USGS	10128500	1963-03-04	40	A
USGS	10128500	1963-03-05	40	A
USGS	10128500	1963-03-06	40	A
USGS	10128500	1963-03-07	40	A
USGS	10128500	1963-03-08	40	A
USGS	10128500	1963-03-09	40	A
USGS	10128500	1963-03-10	40	A
USGS	10128500	1963-03-11	41	A
USGS	10128500	1963-03-12	42	A
USGS	10128500	1963-03-13	40	A
USGS	10128500	1963-03-14	40	A
USGS	10128500	1963-03-15	40	A
USGS	10128500	1963-03-16	39	A
USGS	10128500	1963-03-17	40	A
USGS	10128500	1963-03-18	39	A
USGS	10128500	1963-03-19	39	A
USGS	10128500	1963-03-20	41	A
USGS	10128500	1963-03-21	46	A
USGS	10128500	1963-03-22	50	A
USGS	10128500	1963-03-23	53	A
USGS	10128500	1963-03-24	51	A
USGS	10128500	1963-03-25	48	A
USGS	10128500	1963-03-26	50	A
USGS	10128500	1963-03-27	55	A
USGS	10128500	1963-03-28	89	A
USGS	10128500	1963-03-29	80	A
USGS	10128500	1963-03-30	74	A
USGS	10128500	1963-03-31	75	A
USGS	10128500	1963-04-01	77	A
USGS	10128500	1963-04-02	72	A
USGS	10128500	1963-04-03	67	A
USGS	10128500	1963-04-04	66	A
USGS	10128500	1963-04-05	67	A
USGS	10128500	1963-04-06	72	A
USGS	10128500	1963-04-07	82	A
USGS	10128500	1963-04-08	104	A
USGS	10128500	1963-04-09	98	A
USGS	10128500	1963-04-10	85	A
USGS	10128500	1963-04-11	80	A
USGS	10128500	1963-04-12	82	A
USGS	10128500	1963-04-13	93	A
USGS	10128500	1963-04-14	108	A
USGS	10128500	1963-04-15	125	A
USGS	10128500	1963-04-16	104	A
USGS	10128500	1963-04-17	98	A
USGS	10128500	1963-04-18	93	A
USGS	10128500	1963-04-19	89	A
USGS	10128500	1963-04-20	96	A
USGS	10128500	1963-04-21	89	A
USGS	10128500	1963-04-22	87	A
USGS	10128500	1963-04-23	85	A
USGS	10128500	1963-04-24	89	A
USGS	10128500	1963-04-25	94	A
USGS	10128500	1963-04-26	112	A
USGS	10128500	1963-04-27	117	A
USGS	10128500	1963-04-28	108	A
USGS	10128500	1963-04-29	108	A
USGS	10128500	1963-04-30	121	A
USGS	10128500	1963-05-01	137	A
USGS	10128500	1963-05-02	137	A
USGS	10128500	1963-05-03	147	A
USGS	10128500	1963-05-04	179	A
USGS	10128500	1963-05-05	208	A
USGS	10128500	1963-05-06	255	A
USGS	10128500	1963-05-07	290	A
USGS	10128500	1963-05-08	345	A
USGS	10128500	1963-05-09	408	A
USGS	10128500	1963-05-10	458	A
USGS	10128500	1963-05-11	471	A
USGS	10128500	1963-05-12	394	A
USGS	10128500	1963-05-13	337	A
USGS	10128500	1963-05-14	354	A
USGS	10128500	1963-05-15	386	A
USGS	10128500	1963-05-16	471	A
USGS	10128500	1963-05-17	565	A
USGS	10128500	1963-05-18	654	A
USGS	10128500	1963-05-19	792	A
USGS	10128500	1963-05-20	883	A
USGS	10128500	1963-05-21	939	A
USGS	10128500	1963-05-22	974	A
USGS	10128500	1963-05-23	1060	A
USGS	10128500	1963-05-24	1020	A
USGS	10128500	1963-05-25	925	A
USGS	10128500	1963-05-26	841	A
USGS	10128500	1963-05-27	904	A
USGS	10128500	1963-05-28	883	A
USGS	10128500	1963-05-29	876	A
USGS	10128500	1963-05-30	876	A
USGS	10128500	1963-05-31	806	A
USGS	10128500	1963-06-01	848	A
USGS	10128500	1963-06-02	813	A
USGS	10128500	1963-06-03	834	A
USGS	10128500	1963-06-04	1020	A
USGS	10128500	1963-06-05	799	A
USGS	10128500	1963-06-06	696	A
USGS	10128500	1963-06-07	630	A
USGS	10128500	1963-06-08	555	A
USGS	10128500	1963-06-09	560	A
USGS	10128500	1963-06-10	678	A
USGS	10128500	1963-06-11	702	A
USGS	10128500	1963-06-12	738	A
USGS	10128500	1963-06-13	869	A
USGS	10128500	1963-06-14	1010	A
USGS	10128500	1963-06-15	946	A
USGS	10128500	1963-06-16	757	A
USGS	10128500	1963-06-17	785	A
USGS	10128500	1963-06-18	953	A
USGS	10128500	1963-06-19	862	A
USGS	10128500	1963-06-20	876	A
USGS	10128500	1963-06-21	855	A
USGS	10128500	1963-06-22	764	A
USGS	10128500	1963-06-23	702	A
USGS	10128500	1963-06-24	597	A
USGS	10128500	1963-06-25	516	A
USGS	10128500	1963-06-26	489	A
USGS	10128500	1963-06-27	448	A
USGS	10128500	1963-06-28	372	A
USGS	10128500	1963-06-29	313	A
USGS	10128500	1963-06-30	305	A
USGS	10128500	1963-07-01	279	A
USGS	10128500	1963-07-02	265	A
USGS	10128500	1963-07-03	252	A
USGS	10128500	1963-07-04	238	A
USGS	10128500	1963-07-05	226	A
USGS	10128500	1963-07-06	211	A
USGS	10128500	1963-07-07	199	A
USGS	10128500	1963-07-08	196	A
USGS	10128500	1963-07-09	193	A
USGS	10128500	1963-07-10	188	A
USGS	10128500	1963-07-11	173	A
USGS	10128500	1963-07-12	162	A
USGS	10128500	1963-07-13	160	A
USGS	10128500	1963-07-14	152	A
USGS	10128500	1963-07-15	149	A
USGS	10128500	1963-07-16	144	A
USGS	10128500	1963-07-17	137	A
USGS	10128500	1963-07-18	135	A
USGS	10128500	1963-07-19	130	A
USGS	10128500	1963-07-20	127	A
USGS	10128500	1963-07-21	135	A
USGS	10128500	1963-07-22	157	A
USGS	10128500	1963-07-23	157	A
USGS	10128500	1963-07-24	152	A
USGS	10128500	1963-07-25	139	A
USGS	10128500	1963-07-26	135	A
USGS	10128500	1963-07-27	135	A
USGS	10128500	1963-07-28	130	A
USGS	10128500	1963-07-29	123	A
USGS	10128500	1963-07-30	114	A
USGS	10128500	1963-07-31	108	A
USGS	10128500	1963-08-01	117	A
USGS	10128500	1963-08-02	114	A
USGS	10128500	1963-08-03	119	A
USGS	10128500	1963-08-04	119	A
USGS	10128500	1963-08-05	110	A
USGS	10128500	1963-08-06	106	A
USGS	10128500	1963-08-07	106	A
USGS	10128500	1963-08-08	98	A
USGS	10128500	1963-08-09	98	A
USGS	10128500	1963-08-10	96	A
USGS	10128500	1963-08-11	102	A
USGS	10128500	1963-08-12	102	A
USGS	10128500	1963-08-13	91	A
USGS	10128500	1963-08-14	83	A
USGS	10128500	1963-08-15	82	A
USGS	10128500	1963-08-16	75	A
USGS	10128500	1963-08-17	79	A
USGS	10128500	1963-08-18	75	A
USGS	10128500	1963-08-19	74	A
USGS	10128500	1963-08-20	69	A
USGS	10128500	1963-08-21	67	A
USGS	10128500	1963-08-22	66	A
USGS	10128500	1963-08-23	69	A
USGS	10128500	1963-08-24	67	A
USGS	10128500	1963-08-25	65	A
USGS	10128500	1963-08-26	63	A
USGS	10128500	1963-08-27	63	A
USGS	10128500	1963-08-28	62	A
USGS	10128500	1963-08-29	62	A
USGS	10128500	1963-08-30	62	A
USGS	10128500	1963-08-31	69	A
USGS	10128500	1963-09-01	75	A
USGS	10128500	1963-09-02	66	A
USGS	10128500	1963-09-03	60	A
USGS	10128500	1963-09-04	59	A
USGS	10128500	1963-09-05	60	A
USGS	10128500	1963-09-06	77	A
USGS	10128500	1963-09-07	85	A
USGS	10128500	1963-09-08	79	A
USGS	10128500	1963-09-09	76	A
USGS	10128500	1963-09-10	74	A
USGS	10128500	1963-09-11	73	A
USGS	10128500	1963-09-12	75	A
USGS	10128500	1963-09-13	80	A
USGS	10128500	1963-09-14	94	A
USGS	10128500	1963-09-15	77	A
USGS	10128500	1963-09-16	82	A
USGS	10128500	1963-09-17	80	A
USGS	10128500	1963-09-18	85	A
USGS	10128500	1963-09-19	87	A
USGS	10128500	1963-09-20	80	A
USGS	10128500	1963-09-21	75	A
USGS	10128500	1963-09-22	71	A
USGS	10128500	1963-09-23	68	A
USGS	10128500	1963-09-24	66	A
USGS	10128500	1963-09-25	64	A
USGS	10128500	1963-09-26	62	A
USGS	10128500	1963-09-27	61	A
USGS	10128500	1963-09-28	61	A
USGS	10128500	1963-09-29	61	A
USGS	10128500	1963-09-30	59	A
USGS	10128500	1963-10-01	59	A
USGS	10128500	1963-10-02	57	A
USGS	10128500	1963-10-03	57	A
USGS	10128500	1963-10-04	56	A
USGS	10128500	1963-10-05	55	A
USGS	10128500	1963-10-06	57	A
USGS	10128500	1963-10-07	55	A
USGS	10128500	1963-10-08	55	A
USGS	10128500	1963-10-09	53	A
USGS	10128500	1963-10-10	53	A
USGS	10128500	1963-10-11	51	A
USGS	10128500	1963-10-12	52	A
USGS	10128500	1963-10-13	72	A
USGS	10128500	1963-10-14	66	A
USGS	10128500	1963-10-15	67	A
USGS	10128500	1963-10-16	66	A
USGS	10128500	1963-10-17	63	A
USGS	10128500	1963-10-18	63	A
USGS	10128500	1963-10-19	62	A
USGS	10128500	1963-10-20	63	A
USGS	10128500	1963-10-21	65	A
USGS	10128500	1963-10-22	62	A
USGS	10128500	1963-10-23	63	A
USGS	10128500	1963-10-24	66	A
USGS	10128500	1963-10-25	63	A
USGS	10128500	1963-10-26	62	A
USGS	10128500	1963-10-27	60	A
USGS	10128500	1963-10-28	59	A
USGS	10128500	1963-10-29	59	A
USGS	10128500	1963-10-30	63	A
USGS	10128500	1963-10-31	65	A
USGS	10128500	1963-11-01	60	A
USGS	10128500	1963-11-02	59	A
USGS	10128500	1963-11-03	59	A
USGS	10128500	1963-11-04	60	A
USGS	10128500	1963-11-05	63	A
USGS	10128500	1963-11-06	63	A
USGS	10128500	1963-11-07	66	A
USGS	10128500	1963-11-08	62	A
USGS	10128500	1963-11-09	63	A
USGS	10128500	1963-11-10	63	A
USGS	10128500	1963-11-11	62	A
USGS	10128500	1963-11-12	59	A
USGS	10128500	1963-11-13	60	A
USGS	10128500	1963-11-14	60	A
USGS	10128500	1963-11-15	67	A
USGS	10128500	1963-11-16	61	A
USGS	10128500	1963-11-17	59	A
USGS	10128500	1963-11-18	55	A
USGS	10128500	1963-11-19	55	A
USGS	10128500	1963-11-20	55	A
USGS	10128500	1963-11-21	55	A
USGS	10128500	1963-11-22	55	A
USGS	10128500	1963-11-23	55	A
USGS	10128500	1963-11-24	55	A
USGS	10128500	1963-11-25	55	A
USGS	10128500	1963-11-26	52	A
USGS	10128500	1963-11-27	52	A
USGS	10128500	1963-11-28	52	A
USGS	10128500	1963-11-29	52	A
USGS	10128500	1963-11-30	52	A
USGS	10128500	1963-12-01	49	A
USGS	10128500	1963-12-02	49	A
USGS	10128500	1963-12-03	49	A
USGS	10128500	1963-12-04	49	A
USGS	10128500	1963-12-05	49	A
USGS	10128500	1963-12-06	49	A
USGS	10128500	1963-12-07	49	A
USGS	10128500	1963-12-08	49	A
USGS	10128500	1963-12-09	49	A
USGS	10128500	1963-12-10	49	A
USGS	10128500	1963-12-11	49	A
USGS	10128500	1963-12-12	49	A
USGS	10128500	1963-12-13	49	A
USGS	10128500	1963-12-14	49	A
USGS	10128500	1963-12-15	49	A
USGS	10128500	1963-12-16	49	A
USGS	10128500	1963-12-17	49	A
USGS	10128500	1963-12-18	49	A
USGS	10128500	1963-12-19	49	A
USGS	10128500	1963-12-20	49	A
USGS	10128500	1963-12-21	49	A
USGS	10128500	1963-12-22	49	A
USGS	10128500	1963-12-23	49	A
USGS	10128500	1963-12-24	49	A
USGS	10128500	1963-12-25	49	A
USGS	10128500	1963-12-26	49	A
USGS	10128500	1963-12-27	49	A
USGS	10128500	1963-12-28	49	A
USGS	10128500	1963-12-29	49	A
USGS	10128500	1963-12-30	49	A
USGS	10128500	1963-12-31	49	A
USGS	10128500	1964-01-01	45	A
USGS	10128500	1964-01-02	45	A
USGS	10128500	1964-01-03	45	A
USGS	10128500	1964-01-04	45	A
USGS	10128500	1964-01-05	45	A
USGS	10128500	1964-01-06	45	A
USGS	10128500	1964-01-07	45	A
USGS	10128500	1964-01-08	45	A
USGS	10128500	1964-01-09	45	A
USGS	10128500	1964-01-10	45	A
USGS	10128500	1964-01-11	45	A
USGS	10128500	1964-01-12	45	A
USGS	10128500	1964-01-13	45	A
USGS	10128500	1964-01-14	45	A
USGS	10128500	1964-01-15	45	A
USGS	10128500	1964-01-16	40	A
USGS	10128500	1964-01-17	40	A
USGS	10128500	1964-01-18	40	A
USGS	10128500	1964-01-19	40	A
USGS	10128500	1964-01-20	40	A
USGS	10128500	1964-01-21	40	A
USGS	10128500	1964-01-22	40	A
USGS	10128500	1964-01-23	40	A
USGS	10128500	1964-01-24	40	A
USGS	10128500	1964-01-25	40	A
USGS	10128500	1964-01-26	40	A
USGS	10128500	1964-01-27	40	A
USGS	10128500	1964-01-28	40	A
USGS	10128500	1964-01-29	40	A
USGS	10128500	1964-01-30	40	A
USGS	10128500	1964-01-31	40	A
USGS	10128500	1964-02-01	35	A
USGS	10128500	1964-02-02	35	A
USGS	10128500	1964-02-03	35	A
USGS	10128500	1964-02-04	35	A
USGS	10128500	1964-02-05	35	A
USGS	10128500	1964-02-06	35	A
USGS	10128500	1964-02-07	35	A
USGS	10128500	1964-02-08	35	A
USGS	10128500	1964-02-09	35	A
USGS	10128500	1964-02-10	35	A
USGS	10128500	1964-02-11	35	A
USGS	10128500	1964-02-12	35	A
USGS	10128500	1964-02-13	35	A
USGS	10128500	1964-02-14	35	A
USGS	10128500	1964-02-15	35	A
USGS	10128500	1964-02-16	35	A
USGS	10128500	1964-02-17	35	A
USGS	10128500	1964-02-18	35	A
USGS	10128500	1964-02-19	35	A
USGS	10128500	1964-02-20	35	A
USGS	10128500	1964-02-21	35	A
USGS	10128500	1964-02-22	35	A
USGS	10128500	1964-02-23	35	A
USGS	10128500	1964-02-24	35	A
USGS	10128500	1964-02-25	35	A
USGS	10128500	1964-02-26	35	A
USGS	10128500	1964-02-27	35	A
USGS	10128500	1964-02-28	35	A
USGS	10128500	1964-02-29	35	A
USGS	10128500	1964-03-01	35	A
USGS	10128500	1964-03-02	35	A
USGS	10128500	1964-03-03	35	A
USGS	10128500	1964-03-04	35	A
USGS	10128500	1964-03-05	35	A
USGS	10128500	1964-03-06	35	A
USGS	10128500	1964-03-07	35	A
USGS	10128500	1964-03-08	35	A
USGS	10128500	1964-03-09	35	A
USGS	10128500	1964-03-10	35	A
USGS	10128500	1964-03-11	35	A
USGS	10128500	1964-03-12	35	A
USGS	10128500	1964-03-13	35	A
USGS	10128500	1964-03-14	35	A
USGS	10128500	1964-03-15	35	A
USGS	10128500	1964-03-16	37	A
USGS	10128500	1964-03-17	37	A
USGS	10128500	1964-03-18	37	A
USGS	10128500	1964-03-19	37	A
USGS	10128500	1964-03-20	37	A
USGS	10128500	1964-03-21	37	A
USGS	10128500	1964-03-22	37	A
USGS	10128500	1964-03-23	37	A
USGS	10128500	1964-03-24	37	A
USGS	10128500	1964-03-25	37	A
USGS	10128500	1964-03-26	37	A
USGS	10128500	1964-03-27	37	A
USGS	10128500	1964-03-28	37	A
USGS	10128500	1964-03-29	40	A
USGS	10128500	1964-03-30	48	A
USGS	10128500	1964-03-31	50	A
USGS	10128500	1964-04-01	59	A
USGS	10128500	1964-04-02	55	A
USGS	10128500	1964-04-03	53	A
USGS	10128500	1964-04-04	55	A
USGS	10128500	1964-04-05	56	A
USGS	10128500	1964-04-06	53	A
USGS	10128500	1964-04-07	55	A
USGS	10128500	1964-04-08	56	A
USGS	10128500	1964-04-09	60	A
USGS	10128500	1964-04-10	66	A
USGS	10128500	1964-04-11	65	A
USGS	10128500	1964-04-12	67	A
USGS	10128500	1964-04-13	65	A
USGS	10128500	1964-04-14	69	A
USGS	10128500	1964-04-15	83	A
USGS	10128500	1964-04-16	98	A
USGS	10128500	1964-04-17	96	A
USGS	10128500	1964-04-18	93	A
USGS	10128500	1964-04-19	91	A
USGS	10128500	1964-04-20	87	A
USGS	10128500	1964-04-21	82	A
USGS	10128500	1964-04-22	83	A
USGS	10128500	1964-04-23	93	A
USGS	10128500	1964-04-24	98	A
USGS	10128500	1964-04-25	83	A
USGS	10128500	1964-04-26	83	A
USGS	10128500	1964-04-27	82	A
USGS	10128500	1964-04-28	91	A
USGS	10128500	1964-04-29	110	A
USGS	10128500	1964-04-30	130	A
USGS	10128500	1964-05-01	157	A
USGS	10128500	1964-05-02	157	A
USGS	10128500	1964-05-03	135	A
USGS	10128500	1964-05-04	125	A
USGS	10128500	1964-05-05	130	A
USGS	10128500	1964-05-06	123	A
USGS	10128500	1964-05-07	121	A
USGS	10128500	1964-05-08	121	A
USGS	10128500	1964-05-09	119	A
USGS	10128500	1964-05-10	132	A
USGS	10128500	1964-05-11	162	A
USGS	10128500	1964-05-12	196	A
USGS	10128500	1964-05-13	283	A
USGS	10128500	1964-05-14	422	A
USGS	10128500	1964-05-15	520	A
USGS	10128500	1964-05-16	720	A
USGS	10128500	1964-05-17	932	A
USGS	10128500	1964-05-18	1020	A
USGS	10128500	1964-05-19	1120	A
USGS	10128500	1964-05-20	1320	A
USGS	10128500	1964-05-21	1500	A
USGS	10128500	1964-05-22	1480	A
USGS	10128500	1964-05-23	1440	A
USGS	10128500	1964-05-24	1450	A
USGS	10128500	1964-05-25	1450	A
USGS	10128500	1964-05-26	1410	A
USGS	10128500	1964-05-27	1400	A
USGS	10128500	1964-05-28	1340	A
USGS	10128500	1964-05-29	1110	A
USGS	10128500	1964-05-30	890	A
USGS	10128500	1964-05-31	757	A
USGS	10128500	1964-06-01	738	A
USGS	10128500	1964-06-02	883	A
USGS	10128500	1964-06-03	1130	A
USGS	10128500	1964-06-04	1180	A
USGS	10128500	1964-06-05	1280	A
USGS	10128500	1964-06-06	1490	A
USGS	10128500	1964-06-07	1620	A
USGS	10128500	1964-06-08	1210	A
USGS	10128500	1964-06-09	925	A
USGS	10128500	1964-06-10	764	A
USGS	10128500	1964-06-11	714	A
USGS	10128500	1964-06-12	654	A
USGS	10128500	1964-06-13	757	A
USGS	10128500	1964-06-14	744	A
USGS	10128500	1964-06-15	897	A
USGS	10128500	1964-06-16	1040	A
USGS	10128500	1964-06-17	1020	A
USGS	10128500	1964-06-18	834	A
USGS	10128500	1964-06-19	792	A
USGS	10128500	1964-06-20	666	A
USGS	10128500	1964-06-21	785	A
USGS	10128500	1964-06-22	806	A
USGS	10128500	1964-06-23	757	A
USGS	10128500	1964-06-24	834	A
USGS	10128500	1964-06-25	904	A
USGS	10128500	1964-06-26	946	A
USGS	10128500	1964-06-27	1020	A
USGS	10128500	1964-06-28	1090	A
USGS	10128500	1964-06-29	1020	A
USGS	10128500	1964-06-30	960	A
USGS	10128500	1964-07-01	869	A
USGS	10128500	1964-07-02	744	A
USGS	10128500	1964-07-03	648	A
USGS	10128500	1964-07-04	592	A
USGS	10128500	1964-07-05	530	A
USGS	10128500	1964-07-06	435	A
USGS	10128500	1964-07-07	390	A
USGS	10128500	1964-07-08	376	A
USGS	10128500	1964-07-09	345	A
USGS	10128500	1964-07-10	329	A
USGS	10128500	1964-07-11	305	A
USGS	10128500	1964-07-12	290	A
USGS	10128500	1964-07-13	298	A
USGS	10128500	1964-07-14	279	A
USGS	10128500	1964-07-15	294	A
USGS	10128500	1964-07-16	252	A
USGS	10128500	1964-07-17	232	A
USGS	10128500	1964-07-18	217	A
USGS	10128500	1964-07-19	211	A
USGS	10128500	1964-07-20	205	A
USGS	10128500	1964-07-21	196	A
USGS	10128500	1964-07-22	185	A
USGS	10128500	1964-07-23	179	A
