,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage,New Res Confluence.Inflow1,New Res Confluence.Inflow2,New Res Confluence.Outflow
7/1/2007,751,49278.1037,17818.17573,18690.26707,25613.69161,1000,58695.59606,198905.5624,NaN,NaN,40698.65523,16773.14666,1834.562245,4236.94605,2921,2058,2236,5229,1320,2600,414,20200,18975,2326.593367,8944,6141,22550,5800,4900.5,3078,6075,0,1834.562245,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3567.255327,18975,27305.78536,19928.4634,32534.78536,10264.82708,3000,32534.78536,37570.61244,26604.65415,1554.382868,0,5700.5,0,23350,5700.5,5381.654838,17678.4634,19105.10252,23350,671.2881204,0,10264.82708,271.5365974,0,13085.17292,567.2553266,0,7126.505119,8710.172923,772.2104992,699.639033,5000,2145.542093,0,0,689.8534571,2250,121.0704024,4900.5,4238.543447,18975,37570.61244,20200,32534.78536,23350,3567.255327,32534.78536,44697.11756,35314.82708,2326.593367,699.639033,10700.5,2145.542093,23350,5700.5,6071.508295,19928.4634,19226.17292,28250.5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
8/1/2007,751,44182.45542,10.00000028,17608.26302,15228.69157,1000,21904.03677,184902.4413,NaN,NaN,18232.79833,15198.35422,1765.695018,4081.718243,2667,1960,1806,4980,1188,2340,378,19190,17525.41572,2340.525601,8600,5874,23575,5104,4900.5,2736,5346,0,1765.695018,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4495.516102,17525.41572,16575.1988,18941.90747,21555.1988,1115.785116,3000,21004.45739,25378.23323,15264.81954,1571.045273,0,5004.5,0,22736.72013,4318.634654,5195.335797,16871.90747,27407.82428,23575,841.6459086,0,8803.034426,248.092528,0,21620.93502,1495.516102,550.7414174,7136.493783,8722.38129,769.4803276,54.95596253,5000,2223.897189,838.2798671,685.8653458,652.0774647,2070,87.11073456,4318.634654,5337.162011,17525.41572,25378.23323,19190,21555.1988,22736.72013,4495.516102,21555.1988,32514.72701,23987.20083,2340.525601,54.95596253,10004.5,2223.897189,23575,5004.5,5847.413261,18941.90747,27494.93502,27893.63465,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
9/1/2007,1828.04444,38221.74871,9.999999988,17040.02501,14444.74923,1000,99.99999987,163860.8904,NaN,NaN,5355.140599,14442.06378,1788.789304,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2472.249906,5848,4806,16400,3248,4779.5,1881,4131,0,1788.789304,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,10881.07908,1320,6967.002279,13908.27117,11200.00228,2333.661981,7242.503484,10687.28716,6967.002279,1.86639E-12,1393.971774,0,6027.5,1044.620033,13568.97082,3491.251383,4413.409337,13048.27117,15962.57679,16668.83025,1375.090439,11880,0,231.7288274,3.73278E-12,11235.30884,3638.575594,512.715115,6369.268893,7784.661981,1078.278132,175.2232775,2000,3680.749909,3099.85942,2536.248617,450,860,78.73205118,15102.42114,12256.16952,13200,6967.002279,14140,11200.00228,13568.97082,10881.07908,11200.00228,13336.27117,7784.661981,2472.249906,175.2232775,8027.5,4725.369942,16668.83025,6027.5,4863.409337,13908.27117,16041.30884,31771.25138,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
10/1/2007,2164.008341,40160.08452,7310.240545,17912.63495,15990.06822,2092.920053,100,157517.074,NaN,NaN,1249.137774,15990.06822,1583.300164,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,247.3631488,3075,232,7260,1197,486,0,1583.300164,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,5702.988441,577.5,450,4832.475102,0,5502.906764,3000,0,750,1309.021738,600,1763.940836,5492,3271.882946,6102.906764,3560.865003,4486.383111,3742.475102,728.9780124,8463.182871,1636.917727,5197.5,300,217.5248981,450,600,2702.988441,0,4301.49684,5257.385026,1163.940836,0,2000,1867.464158,2360.276107,1931.134997,450,1090,118.3851364,3370.182132,7339.906168,5775,750,5050,450,6102.906764,5702.988441,0,5051.49684,6566.406764,1763.940836,1763.940836,7492,5139.347105,8463.182871,5492,4936.383111,4832.475102,847.3631488,11833.365,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
11/1/2007,2164.008341,42374.30671,13092.84638,18166.03883,17397.79344,3041.373621,1722.499632,160208.2461,NaN,NaN,1722.499632,17397.79344,1084.548342,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1084.548342,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,4517.118428,0,1972.109795,2788.351094,1522.109795,7871.833966,3000,0,2272.109795,4429.24257,600,1464.222868,6954,2530.612799,8574.866224,6010.662324,3214.920824,858.3510943,600,6010.662324,1265.487405,0,300,241.6489057,450,703.0322581,1517.118428,1522.109795,3015.483869,3685.591396,864.2228678,758.2767638,2000,2683.609391,1152.968271,943.3376762,400.2403167,1930,103.0322581,0,5782.605833,0,2272.109795,3030,1972.109795,8574.866224,4517.118428,1522.109795,5287.593664,8114.833966,1464.222868,2222.499632,8954,5214.22219,9727.834495,6954,3615.161141,2788.351094,703.0322581,6010.662324,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
12/1/2007,2164.008341,45012.96004,18058.25196,18516.19574,18768.34044,3895.188139,3163.449358,169118.5824,NaN,NaN,3163.449358,18768.34044,949.6655291,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,949.6655291,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,3836.758454,0,2071.019012,2787.297495,1621.019012,7922.660945,3000,0,2371.019012,4413.594259,600,1674.958732,1569.5,2215.886235,8615.263257,399.5571603,2808.350947,1027.297495,600,399.5571603,1128.64713,0,300,242.702505,450,692.6023124,836.7584539,1621.019012,3069.872742,3752.066685,1074.958732,365.9909944,2000,3422.76709,1429.930137,1169.94284,357.2008169,1760,92.60231241,0,4965.405584,0,2371.019012,3030,2071.019012,8615.263257,3836.758454,1621.019012,5440.891754,8165.660945,1674.958732,2040.949726,3569.5,5638.653325,10045.19339,1569.5,3165.551764,2787.297495,692.6023124,399.5571603,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
1/1/2008,2164.008341,47259.43289,23048.74615,18858.51073,20153.51202,4674.039021,5059.579379,180578.5274,NaN,NaN,5059.579379,20153.51202,884.9862371,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,884.9862371,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,3917.792575,0,2523.718104,1788.769601,2073.718104,8433.523047,3000,0,2823.718104,4798.807048,600,1727.847726,2467.583585,2064.967887,9128.009544,0,2663.190056,998.769601,600,0,1072.701615,0,300,231.230399,450,694.4864972,917.792575,2073.718104,2973.858545,3634.715999,1127.847726,768.2822953,2000,3181.50496,3015.935493,2467.583585,286.7640675,790,94.48649724,0,4990.49419,0,2823.718104,2020,2523.718104,9128.009544,3917.792575,2073.718104,5797.576649,8433.523047,1727.847726,2496.130021,4467.583585,5246.472847,12143.94504,2467.583585,2949.954124,1788.769601,694.4864972,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
2/1/2008,2164.008341,48956.70721,27981.84922,19094.78667,21495.64868,5286.954613,7303.883602,190871.6423,NaN,NaN,7303.883602,21495.64868,778.024982,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,778.024982,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,3944.690297,0,1912.637877,2838.298432,1462.637877,6064.827756,3000,0,2212.637877,2781.059185,600,1438.392257,3508.328235,1815.391625,6689.158141,0,2330.566822,2118.298432,600,0,988.4127704,0,300,191.7015675,450,624.3303854,944.6902969,1462.637877,2686.71974,3283.768571,838.3922568,1405.911966,2000,2881.882698,4287.956732,3508.328235,262.8497848,720,24.33038544,0,4933.103067,0,2212.637877,3030,1912.637877,6689.158141,3944.690297,1462.637877,4899.357617,6064.827756,1438.392257,2844.304223,5508.328235,4697.274323,10977.11487,3508.328235,2593.416607,2838.298432,624.3303854,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
3/1/2008,2164.008341,52592.93417,32793.60936,19466.42432,23712.21614,5997.790721,14750.80079,208712.6566,NaN,NaN,14750.80079,23712.21614,916.2389483,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,916.2389483,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,3529.94078,0,3371.749299,2804.693673,2921.749299,13634.3754,3000,0,3671.749299,6975.349527,600,2473.538526,3443.748046,2137.890879,14514.68033,0,2815.284791,2144.693673,600,0,1281.819358,0,300,225.3063269,450,880.3049256,529.94078,2921.749299,5448.2939,6659.025878,1873.538526,5573.378667,2000,4498.336084,4209.025389,3443.748046,238.8450363,660,280.3049256,0,4811.760138,0,3671.749299,3030,3371.749299,14514.68033,3529.94078,2921.749299,9120.0432,13634.3754,2473.538526,8046.917193,5443.748046,6636.226964,18723.70572,3443.748046,3054.129828,2804.693673,880.3049256,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
4/1/2008,2270.990936,59356.18532,38316.64999,18996.3031,28191.18716,7870,25821.01388,227302.0398,NaN,NaN,100,3090,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,3000,1650,201,4796.853878,0,23887.59053,3000,0,371,10234.69611,1405.424658,1870.670945,4594.5,5074.138819,24663.3755,3435.553166,4624.138819,2656.853878,256,4460.553166,2582.992144,0,170,253.146122,450,775.784962,0,0,12520.54999,15302.89443,465.2462874,9869.42005,2000,4815.741934,1416.490575,1158.946834,450,2140,786.784962,0,5582.992144,1650,371,5050,450,24663.3755,3000,0,12891.54999,25537.59053,1870.670945,11740.091,6594.5,9889.880753,26079.86607,4594.5,5074.138819,4796.853878,1042.784962,4460.553166,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
5/1/2008,8350.000003,61260,72212.22049,22510,34635.15383,7870,53966.50655,227304.0506,NaN,NaN,15713.45379,5832.862785,13474.48983,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,13474.48983,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,20017.30237,10725,24940.21261,8690.827554,28216.82103,64820.71948,17355.03814,0,24940.21261,45159.48555,14352.36064,17169.48921,11200.5,14375.68645,65420.71948,11200.5,32837.84932,7010.827554,2574.504023,24525.5,15987.82042,0,0,399.1724462,1205.391586,600,2662.264231,28216.82103,27446.10049,33545.23393,7889.128575,17665.98917,2000,8319.227952,0,0,5974.326969,1680,2030.495977,0,36005.12279,10725,24940.21261,9090,29422.21261,65420.71948,20017.30237,28216.82103,52386.3131,78704.71948,22241.48921,34835.47839,13200.5,22694.91441,65420.71948,11200.5,38812.17629,8690.827554,4605,24525.5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
6/1/2008,8350,61260,73940,22510,36579.95946,7870,54287.24468,227304.3326,NaN,NaN,19997.22714,7774.158287,16755.86465,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,16755.86465,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,30819.20269,14025,41023.3686,13573.70396,45994.95071,46975.97896,29152.91281,36978.54706,41023.3686,45475.70608,8156.973179,2522.846248,6587.5,25228.05753,47575.97896,5276.940407,41971.93839,11523.70396,4499.353371,27826.94041,10802.97937,0,0,566.2960443,755.4178909,600,1666.289878,9016.403653,16480.04144,20142.27287,1656.873069,8917.63842,5000,8911.194173,1601.795058,1310.559593,13815.9838,2050,1440.646629,0,41622.18206,14025,41023.3686,14140,46750.3686,47575.97896,30819.20269,45994.95071,57503.41004,65617.97896,9813.846248,11440.48467,11587.5,34139.25171,49177.77401,6587.5,55787.92218,13573.70396,5940,27826.94041,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
7/1/2008,7445.233359,56612.47054,49711.57766,20781.67504,26045.84311,3037.622293,25132.95886,211264.8366,NaN,NaN,5551.153446,6206.83463,3480.968856,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3480.968856,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3948.605558,18975,24945.7497,19877.82539,30174.7497,8994.658369,3000,27119.90198,33940.40807,24064.31674,6848.372413,0,5700.5,0,23350,5700.5,9498.390791,17627.82539,20274.22358,23350,1779.588851,0,8994.658369,322.1746101,0,14355.34163,948.6055583,3054.847713,8165.734062,9980.341631,791.3275869,1037.972025,5000,3197.471722,0,0,2914.578065,2250,222.1180463,4900.5,5728.194409,18975,33940.40807,20200,30174.7497,23350,3948.605558,30174.7497,42106.14213,34044.65837,7639.7,1037.972025,10700.5,3197.471722,23350,5700.5,12412.96886,19877.82539,20496.34163,28250.5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
8/1/2008,7240.738221,52136.23633,25143.84944,19934.74244,15709.46848,1000.000001,5204.020736,188786.989,NaN,NaN,0,4836.02176,2034.885206,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,4581.81483,8600,5874,23575,5104,4900.5,2736,5346,0,2034.885206,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4884.958694,18150,24022.16975,18922.53547,29002.16975,8962.598855,3000,28102.78747,32984.7686,23271.19771,3685.602899,0,5004.5,0,14320.9995,4342.543179,5964.236767,16852.53547,11127.08696,15130.05783,1126.071635,0,8962.598855,267.4645338,0,5358.400641,1884.958694,899.382277,7516.964573,9187.401145,896.2119312,279.5381117,5000,2885.748276,809.0583363,661.9568206,942.6484389,2070,105.3136801,12787.48535,6011.030329,18150,32984.7686,19190,29002.16975,14320.9995,4884.958694,29002.16975,40501.73318,32458.59885,4581.81483,279.5381117,10004.5,2885.748276,15130.05783,5004.5,6906.885206,18922.53547,11232.40064,27917.54318,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
9/1/2008,8350.000002,50622.32874,15369.70967,19379.86246,14979.37241,1000,100.000002,163017.9379,NaN,NaN,0,4134.003013,1847.803697,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2522.625585,4742.16695,0,16400,3248,4779.5,1881,4131,0,1847.803697,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6877.608163,1320,12661.23449,13906.8211,16894.23449,8107.197797,3000,16322.00675,12661.23449,5730.71637,1394.244157,0,6027.5,1132.912692,8704.520291,3429.380238,4496.049757,13046.8211,516.9973026,11880,1439.844202,11880,1.86639E-12,233.1788966,0,597.3224936,3877.608163,572.2277391,6404.302986,7827.481427,1128.381428,236.498768,2000,3827.958149,3175.479709,2598.119762,514.666632,860,80.32519101,19829.38024,8317.452366,13200,12661.23449,14140,16894.23449,8704.520291,6877.608163,16894.23449,19065.53747,13558.1978,2522.625585,236.498768,8027.5,4960.870841,11880,6027.5,5010.716389,13906.8211,597.3224936,31709.38024,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
10/1/2008,8350,52057.98519,21343.42574,19855.24163,16239.0833,2082.343815,99.99999998,156445.1768,NaN,NaN,1012.464121,5396.340518,1302.121717,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1014.617897,0,3075,232,7260,1197,486,0,1302.121717,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4792.924832,577.5,693.0992893,4849.706944,243.0992893,5405.284038,3000,0,993.0992893,1389.318607,600,1524.828603,5492,2948.964009,6005.284038,3620.117012,3799.648971,3759.706944,507.2478855,8293.141023,1264.539964,5197.5,300,200.2930557,450,600,1792.924832,243.0992893,4155.926262,5079.465431,924.8286035,0,2000,1700.246942,2287.856986,1871.882988,532.6367553,1090,92.75211447,3599.475988,6057.464796,5775,993.0992893,5050,693.0992893,6005.284038,4792.924832,243.0992893,5149.025551,6468.784038,1524.828603,1524.828603,7492,4649.210951,8293.141023,5492,4332.285726,4849.706944,600,11892.61701,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
11/1/2008,8350,55250.87046,28471.36348,20457.41984,18110.56008,3094.626794,2129.300676,159602.2391,NaN,NaN,2129.300676,7267.817307,1404.281243,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1404.281243,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5325.97911,0,3131.572892,2783.837434,2681.572892,10371.4805,3000,0,3431.572892,6194.270725,600,1892.282666,6954,3276.656234,11137.06222,6954,3967.124541,853.8374342,600,6954,1801.958623,0,300,246.1625658,450,765.581726,2325.97911,2681.572892,3616.535267,4420.209771,1292.282666,737.0180098,2000,2916.229028,0,0,713.8129366,1930,165.581726,0,7127.937732,0,3431.572892,3030,3131.572892,11137.06222,5325.97911,2681.572892,7048.108159,10614.4805,1892.282666,2629.300676,8954,6192.885262,11137.06222,6954,4680.937477,2783.837434,765.581726,6954,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
12/1/2008,8350,58596.23393,35403.8743,21177.95504,19813.49129,4001.070754,3502.645716,167049.5506,NaN,NaN,3502.645716,8970.748509,1184.968785,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1184.968785,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,5431.02178,0,2118.973537,2817.203369,1668.973537,9013.389516,3000,0,2418.973537,4914.348875,600,1973.34504,1569.5,2764.927166,9752.111529,1569.5,3352.923136,1057.203369,600,1569.5,1501.489041,0,300,212.796631,450,738.7220127,2431.02178,1668.973537,3552.578707,4342.040642,1373.34504,0,2000,3580.436312,0,0,596.9728153,1760,138.7220127,0,6932.510821,0,2418.973537,3030,2118.973537,9752.111529,5431.02178,1668.973537,5971.552244,9256.389516,1973.34504,1973.34504,3569.5,6345.363477,9752.111529,1569.5,3949.895951,2817.203369,738.7220127,1569.5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
1/1/2009,8350,61260,42458.83618,21901.88589,21640.44712,4881.04654,5110.134644,182578.6385,NaN,NaN,5110.134644,10797.70434,1159.285031,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1159.285031,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,5462.547509,0,3604.152599,1828.294945,3154.152599,11191.83629,3546.82149,0,3904.152599,6612.548041,600,2207.488928,3466.224493,2704.998407,11976.59125,0,3032.602773,1038.294945,600,0,1592.414374,0,300,191.7050547,450,784.7549616,1915.726019,3154.152599,3746.690388,4579.288252,1607.488928,0,2000,3505.58915,4236.496603,3466.224493,831.680665,790,184.7549616,0,7054.961883,0,3904.152599,2020,3604.152599,11976.59125,5462.547509,3154.152599,7650.842987,11191.83629,2207.488928,2207.488928,5466.224493,6210.587557,16213.08786,3466.224493,3864.283438,1828.294945,784.7549616,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
2/1/2009,8350,61260,51302.28629,22510,23759.93844,5806.381784,7493.215439,198934.3327,NaN,NaN,7493.215439,12917.19566,1018.82686,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1018.82686,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,7179.74833,0,4043.062211,2829.709215,3417.7308,16009.56501,5560.15593,0,4343.062211,8432.648405,600,2983.080795,0,2377.262673,17039.69422,0,2829.188269,2109.709215,600,0,1663.701776,0,300,200.2907853,625.3314111,1030.129201,1619.592399,3417.7308,6199.295408,7576.91661,2383.080795,0,2000,3182.893257,0,0,566.9012644,720,430.1292013,0,8843.450105,0,4343.062211,3030,4043.062211,17039.69422,7179.74833,3417.7308,10542.35762,16009.56501,2983.080795,2983.080795,2000,5560.15593,17039.69422,0,3396.089533,2829.709215,1030.129201,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
3/1/2009,8350,61260,71789.46098,22510,29476.26733,7870,24816.3447,227302.0605,NaN,NaN,24816.3447,18633.52455,1899.363035,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1899.363035,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,16350.98416,0,11959.93207,2809.050711,9950.794537,37185.47462,10992.77817,0,12259.93207,22294.44833,954.7916505,7245.753466,0,4431.847082,38993.27442,0,5069.776843,2149.050711,600,0,4136.190533,0,300,220.9492893,2009.137535,1807.799805,5358.205993,9950.794537,12183.56697,14891.02629,6290.961816,10677.37579,2000,6560.93109,0,0,1261.433274,660,1207.799805,0,20487.1747,0,12259.93207,3030,11959.93207,38993.27442,16350.98416,9950.794537,24443.49904,37185.47462,7245.753466,17923.12926,2000,10992.77817,38993.27442,0,6331.210117,2809.050711,1807.799805,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
